NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,geometry,date,county,state,cases,deaths,daily_increase,seven_day_moving_avg_new_cases,STATE,COUNTY,CENSUS2010POP,daily_increase_per_hundred_thousand
Chilton,Alabama,1,21,"POLYGON ((-87.01470132315002 32.70444110558802, -87.01394648649142 32.83287875694926, -86.88276306562804 32.83677333282988, -86.88530441639057 33.057703211298, -86.88411427038861 33.07725296789566, -86.61723146332822 33.08039565994794, -86.6171627193679 33.0671895669992, -86.60510797119559 33.06733834820046, -86.56580020576175 33.03446039653312, -86.52152567624312 33.03240424240393, -86.52732405057296 33.00932984257125, -86.5169399826724 32.97991172728561, -86.51957188689586 32.93898876370626, -86.49659130417859 32.91060434622349, -86.48725248638169 32.88302864160032, -86.45778686679189 32.86766718978689, -86.45269784517403 32.85796662438263, -86.46115117652488 32.82266258594051, -86.43535535508859 32.79782570907819, -86.41579306191339 32.79547587784946, -86.41196287845378 32.78170133917601, -86.37524148149274 32.757921057502, -86.41633441412549 32.75357640812676, -86.41370950344735 32.70885408449126, -86.71137095528104 32.71016275813545, -86.71134013187758 32.66460110545303, -86.91238041924936 32.66571509951702, -87.0153343685119 32.66664596630162, -87.01470132315002 32.70444110558802))",2021-01-06,Chilton,Alabama,3127.0,54.0,42.0,30.571428571428573,1,21,43643,70.04887054379529
Choctaw,Alabama,1,23,"POLYGON ((-88.4650968321393 31.70224502827286, -88.47295193044275 31.8888767991366, -88.43772425115476 32.22775561690575, -88.42579201953571 32.3092243070493, -87.93373834451488 32.31715467662205, -87.9262993880602 32.30930424068215, -87.93157899673915 32.28886563037587, -87.94179506413981 32.29356518922527, -87.93872805778915 32.31175317303832, -87.97017735765697 32.31218418264641, -87.99640025159434 32.30205255583002, -88.00097796734299 32.28934989453651, -88.01680948901026 32.28363554635864, -88.01815986490618 32.26906752521317, -88.00702805750043 32.25570120237047, -88.00814806083301 32.16637534176188, -88.03951302372462 32.13897877550708, -88.0492021922402 32.11175026155621, -88.04469265060746 32.09208617344353, -88.06446076123133 32.07546966516671, -88.08767782938861 32.07758653363012, -88.11723462408781 32.05697987101993, -88.11569267685405 32.02093969717744, -88.10197419015128 32.00161901804216, -88.09554997122103 31.99834811099229, -88.08874473358075 32.01695757247018, -88.06965494504924 31.99619886500424, -88.06171991311294 31.98697909288997, -88.06637357358339 31.96834098377828, -88.09229139353255 31.96866683118632, -88.12015429975033 31.94985870121721, -88.09653279745719 31.94227174062186, -88.08913948036125 31.93260184320895, -88.06039885830333 31.93999096417769, -88.05093778297338 31.92573210953957, -88.12620366465123 31.91162695748646, -88.13551077837599 31.87206012005141, -88.15350869316835 31.86041980419458, -88.17726638828117 31.82557920468923, -88.15338431166967 31.77101369912891, -88.14325967839859 31.76450607569518, -88.11036095331144 31.76684072834036, -88.09494883714744 31.75478857037002, -88.08943952935765 31.70042872684625, -88.4650968321393 31.70224502827286))",2021-01-06,Choctaw,Alabama,493.0,22.0,0.0,0.8571428571428571,1,23,13859,6.184738127879768
Clarke,Alabama,1,25,"POLYGON ((-87.76356694455311 31.31107883938154, -87.76912883344292 31.3015767870564, -87.80608676764801 31.32725636022819, -87.80910036403402 31.31132294001536, -87.79109447141958 31.30146038337979, -87.78390728259656 31.28673814160893, -87.80168420135669 31.28153126580136, -87.82033862874081 31.28592367850095, -87.8296848027113 31.27419006356909, -87.85180295178006 31.26584562430914, -87.8348956674299 31.25509053587816, -87.83266006410813 31.23359362085029, -87.85016242145926 31.2411616211672, -87.86255280800306 31.23723451234981, -87.84643128732304 31.21416228828678, -87.85132184766584 31.2105822665336, -87.87199813490503 31.22001940839733, -87.91532636003532 31.19324304010264, -87.94147305023068 31.19635371725855, -87.92957117577875 31.23089255823419, -87.93712467096462 31.25565856717056, -87.98458841256294 31.26499080585444, -87.96829169062156 31.27755230114049, -87.95330716499905 31.2773463282797, -87.9531012439423 31.28784405424278, -87.93949014701326 31.29952627956751, -87.95799195969721 31.31256830912336, -87.95626009885488 31.31893678690717, -87.92413185524623 31.31803083786554, -87.91935588543868 31.34353127266897, -87.90566832574744 31.33100992551348, -87.88622834190934 31.36542687158433, -87.90246440132054 31.4117702472218, -87.92226323173981 31.41433371830917, -87.90952197643691 31.43469394910377, -87.92916824396004 31.44547219394038, -87.91065891969038 31.45890508497376, -87.90133579851744 31.4962001598675, -87.92910048427645 31.53173721287899, -87.96283869382263 31.5367708559787, -88.02888122890749 31.56778002872748, -88.03353551102643 31.57787917441115, -88.01144010393097 31.58123799291595, -88.0750182690559 31.60260151254228, -88.08859206707655 31.65661810250076, -88.07757510922622 31.67107925191286, -88.08943952935765 31.70042872684625, -88.09494883714744 31.75478857037002, -88.11036095331144 31.76684072834036, -88.14325967839859 31.76450607569518, -88.15338431166967 31.77101369912891, -88.17726638828117 31.82557920468923, -88.15350869316835 31.86041980419458, -88.13551077837599 31.87206012005141, -88.12620366465123 31.91162695748646, -88.05093778297338 31.92573210953957, -88.06039885830333 31.93999096417769, -88.08913948036125 31.93260184320895, -88.09653279745719 31.94227174062186, -88.12015429975033 31.94985870121721, -88.09229139353255 31.96866683118632, -88.06637357358339 31.96834098377828, -88.06171991311294 31.98697909288997, -88.06965494504924 31.99619886500424, -87.66711771769808 31.99902876426641, -87.66857983490706 31.88731366405071, -87.62977550112845 31.88576073436059, -87.61540107167835 31.87731118470462, -87.61696410315616 31.83354790925117, -87.49834642551008 31.8339206393149, -87.49855985815255 31.82511079256467, -87.51532970638608 31.82267144395579, -87.51224529387817 31.70764596201215, -87.55864083618336 31.70344076911108, -87.56743736929545 31.67347736450635, -87.55859452337211 31.66054785332416, -87.5621639252972 31.55701473490073, -87.60570553126593 31.53311452687543, -87.6119157995133 31.52044061682381, -87.56487923402415 31.48859667378358, -87.56372669775482 31.44703719397169, -87.58329639890765 31.43641938624521, -87.59770077109253 31.41703571339798, -87.61007592724874 31.41542025623226, -87.63639812952972 31.43686179274198, -87.64713291077724 31.43658329422598, -87.69165123010546 31.41311994966522, -87.70333956830684 31.39413490890144, -87.71743897011159 31.38705510985216, -87.71275417541344 31.35639188447872, -87.71936898140476 31.34782251207955, -87.73654316016606 31.34672576876068, -87.75641073454565 31.36986673678404, -87.76160636887667 31.35259827467095, -87.78277080557945 31.3401418897809, -87.77993251406289 31.32274754385199, -87.76356694455311 31.31107883938154))",2021-01-06,Clarke,Alabama,2498.0,26.0,15.0,20.142857142857142,1,25,25833,77.97335633823846
Clay,Alabama,1,27,"POLYGON ((-86.00303386150107 33.09331180568796, -86.00395711309186 33.10973358258053, -86.1733037409418 33.11023292171664, -86.17481491657614 33.20453725412293, -86.12268186968745 33.20437712783704, -86.12239249232317 33.30089375174737, -85.97952052604225 33.30114961189814, -85.98108485262105 33.38906422686446, -85.94315802746641 33.38834736256676, -85.94245618634015 33.4038078637036, -85.92490041902437 33.40280473028399, -85.92454965387336 33.4587875425592, -85.90971002414913 33.45832229048104, -85.90836736705508 33.49970289094476, -85.8564936511878 33.50171361293136, -85.86403927215967 33.48146957859721, -85.88656952236214 33.48263278649866, -85.88875917550095 33.47086860718354, -85.78679701457337 33.47262797597081, -85.78498884638095 33.48759260884218, -85.76792143574491 33.48749361132282, -85.766807545289 33.49929213671609, -85.64238387811928 33.49746215902307, -85.65056865732969 33.11705546190609, -85.97589543477476 33.11206062003192, -85.97784088367167 33.0929914495081, -86.00303386150107 33.09331180568796))",2021-01-06,Clay,Alabama,1184.0,34.0,5.0,7.571428571428571,1,27,13932,54.34559698125589
Cleburne,Alabama,1,29,"POLYGON ((-85.33528683854303 33.65492307528138, -85.30498007676493 33.49059403127892, -85.34433368877367 33.50756120109866, -85.35191738571453 33.49963823950355, -85.64238387811928 33.49746215902307, -85.766807545289 33.49929213671609, -85.76792143574491 33.48749361132282, -85.78498884638095 33.48759260884218, -85.78679701457337 33.47262797597081, -85.88875917550095 33.47086860718354, -85.88656952236214 33.48263278649866, -85.86403927215967 33.48146957859721, -85.8564936511878 33.50171361293136, -85.79298521429995 33.55157474186662, -85.79352703274839 33.56342667722454, -85.74452973617069 33.561836396822, -85.74297375004224 33.60594075007108, -85.72148874994345 33.60523906435695, -85.7219314154604 33.61890673129705, -85.690466885205 33.61923506529898, -85.69092483291359 33.63244882524555, -85.65508855977032 33.63171289706135, -85.65378403044929 33.64714677092191, -85.63881478701842 33.64846290434777, -85.63674842749346 33.7799181928101, -85.62124503261198 33.78031117825325, -85.61897912392712 33.79251812669342, -85.60288065604465 33.79379991404114, -85.6027281967566 33.80790268310844, -85.58609562922756 33.80870005088341, -85.585172688461 33.84916967731368, -85.63213294660007 33.85075254973859, -85.63368193918319 33.87537614937055, -85.60108056928239 33.87428147821327, -85.59919614554393 33.88968504671077, -85.5276380343805 33.89225628840404, -85.52067246323817 33.94206789267761, -85.49091694824369 33.93876445269096, -85.48618666959892 33.95543447454051, -85.39573780102349 33.95982927022591, -85.38401092061675 33.90540980025276, -85.33528683854303 33.65492307528138))",2021-01-06,Cleburne,Alabama,1075.0,17.0,15.0,9.142857142857142,1,29,14972,61.066371512537685
Coffee,Alabama,1,31,"POLYGON ((-85.7955359415936 31.20499867175126, -86.18705025362992 31.19906441542599, -86.19343277030842 31.44957450401914, -86.19352606938344 31.53908012464456, -86.15114331977686 31.53736183646057, -86.15289077363505 31.54700318984775, -86.13995090164498 31.5479854980435, -86.14105904185251 31.62472147475242, -86.00038335962745 31.63045752882282, -85.7908592283256 31.6232568191455, -85.7955359415936 31.20499867175126))",2021-01-06,Coffee,Alabama,3865.0,42.0,77.0,47.0,1,31,49948,94.0978617762473
Colbert,Alabama,1,33,"POLYGON ((-87.4250492009388 34.79308289480679, -87.41732060809964 34.76841386303224, -87.431282884612 34.72777680594652, -87.42564463656807 34.70859698199446, -87.45128768789205 34.69042417676497, -87.44220079313894 34.65392222171497, -87.47854054974147 34.65319359790033, -87.48237824478679 34.63463174433468, -87.50779237406051 34.60235637725405, -87.50605279441632 34.58324519365424, -87.53045985316345 34.56775796163306, -88.1364016006381 34.58049730018649, -88.09046866840505 34.89562966431938, -88.02801242336214 34.90803061888723, -87.96007888542582 34.88490612454842, -87.9392886811039 34.85965331305349, -87.92058167261976 34.81580036480776, -87.85845479765958 34.76180423744486, -87.80856517650263 34.74019806769783, -87.76493923355771 34.74001478500631, -87.70316985827367 34.77406003709422, -87.55301217188671 34.82480147207158, -87.5137734094334 34.8259609500822, -87.4250492009388 34.79308289480679))",2021-01-06,Colbert,Alabama,4859.0,62.0,41.0,40.857142857142854,1,33,54428,75.06640489663933
Conecuh,Alabama,1,35,"POLYGON ((-86.70231493573542 31.20087781582638, -86.71462911853722 31.20072898282109, -86.72457782529037 31.19138519183641, -86.74240079784155 31.20233475263143, -86.76805918316121 31.20296805701351, -86.77346203364998 31.24923471086859, -86.76367376400695 31.26954914689233, -87.42494916733865 31.27149920634876, -87.39793299814542 31.30158833935719, -87.36422550839463 31.32058286026019, -87.3456402912072 31.35447140512881, -87.29394276087804 31.40277333608518, -87.26129590703061 31.41947164294026, -87.2249109773057 31.45434648491566, -87.19564397440308 31.46424727293234, -87.16499706730207 31.52204187968272, -87.16130504521563 31.55665718342056, -87.13699807187268 31.59768100946469, -87.12743934592839 31.64859598797417, -87.0819596990404 31.65811912454336, -87.05286867445975 31.67711193591306, -87.05851521115 31.70370326017889, -87.04949742298548 31.71719541503338, -87.01497376059341 31.71917521000844, -86.91524072748267 31.75616298334025, -86.90756922269497 31.60949093174663, -86.88859412830676 31.59763899638871, -86.86844334124359 31.55608495600097, -86.84128139548339 31.53215993384077, -86.70278158652265 31.52878205144947, -86.70464088530198 31.44390589880809, -86.67734222868171 31.44184995189506, -86.66123490230849 31.39623540728838, -86.66775008913199 31.37859105506516, -86.70078547327516 31.3538514661889, -86.70231493573542 31.20087781582638))",2021-01-06,Conecuh,Alabama,883.0,17.0,3.0,6.857142857142857,1,35,13228,51.83809235820121
Coosa,Alabama,1,37,"POLYGON ((-86.52152567624312 33.03240424240393, -86.50911275494217 33.0999299271378, -86.48895544057002 33.11124014765536, -86.1733037409418 33.11023292171664, -86.00395711309186 33.10973358258053, -86.00303386150107 33.09331180568796, -86.0054263792583 32.75445023866394, -86.31582986345546 32.75627301559547, -86.31457112890529 32.77400704061095, -86.33639938256938 32.77415970711517, -86.33321773387945 32.75812692675471, -86.37524148149274 32.757921057502, -86.41196287845378 32.78170133917601, -86.41579306191339 32.79547587784946, -86.43535535508859 32.79782570907819, -86.46115117652488 32.82266258594051, -86.45269784517403 32.85796662438263, -86.45778686679189 32.86766718978689, -86.48725248638169 32.88302864160032, -86.49659130417859 32.91060434622349, -86.51957188689586 32.93898876370626, -86.5169399826724 32.97991172728561, -86.52732405057296 33.00932984257125, -86.52152567624312 33.03240424240393))",2021-01-06,Coosa,Alabama,556.0,7.0,11.0,7.857142857142857,1,37,11539,68.0920604657497
Covington,Alabama,1,39,"POLYGON ((-86.18705025362992 31.19906441542599, -86.18147619079083 30.99522510399954, -86.38391974598281 30.99153831412108, -86.70185248107539 30.99809240577818, -86.70231493573542 31.20087781582638, -86.70078547327516 31.3538514661889, -86.66775008913199 31.37859105506516, -86.66123490230849 31.39623540728838, -86.67734222868171 31.44184995189506, -86.70464088530198 31.44390589880809, -86.70278158652265 31.52878205144947, -86.50179553798016 31.52996530751418, -86.40183902224331 31.53043439309126, -86.40034183369961 31.45733754654452, -86.35482395543052 31.49579033811153, -86.33069886607004 31.49465355027019, -86.29728956037022 31.53799089291142, -86.27691062831738 31.53694761136125, -86.27817563115633 31.4648385124344, -86.2588191554298 31.46564903843539, -86.25995573605499 31.45061187990881, -86.19343277030842 31.44957450401914, -86.18705025362992 31.19906441542599))",2021-01-06,Covington,Alabama,3044.0,43.0,37.0,25.142857142857142,1,39,37765,66.57714058746761
Crenshaw,Alabama,1,41,"POLYGON ((-86.4491205172309 31.97123201180698, -86.40354104395892 31.97637231942389, -86.40087127098263 32.0593243664326, -86.30031263689544 32.05833672242078, -86.30099090718376 31.97350403336849, -86.18808700787112 31.97297459608547, -86.17394067160664 31.91004900644529, -86.18744463778214 31.87074704306387, -86.17831153382583 31.84355660508198, -86.20041440070297 31.8177372646118, -86.19601934599737 31.79341920520442, -86.14315322014664 31.79413301306378, -86.1449437231616 31.67368540952872, -86.1792302784652 31.62540409658005, -86.14105904185251 31.62472147475242, -86.13995090164498 31.5479854980435, -86.15289077363505 31.54700318984775, -86.15114331977686 31.53736183646057, -86.19352606938344 31.53908012464456, -86.19343277030842 31.44957450401914, -86.25995573605499 31.45061187990881, -86.2588191554298 31.46564903843539, -86.27817563115633 31.4648385124344, -86.27691062831738 31.53694761136125, -86.29728956037022 31.53799089291142, -86.33069886607004 31.49465355027019, -86.35482395543052 31.49579033811153, -86.40034183369961 31.45733754654452, -86.40183902224331 31.53043439309126, -86.50179553798016 31.52996530751418, -86.50215770001984 31.66509832014806, -86.4492916777772 31.66823577999236, -86.45127069569166 31.82939410595721, -86.44255761888709 31.83143684284018, -86.44329033522085 31.85473063277987, -86.45245353732406 31.8549785669126, -86.4491205172309 31.97123201180698))",2021-01-06,Crenshaw,Alabama,1055.0,36.0,30.0,16.571428571428573,1,41,13906,119.16747138953383
Cullman,Alabama,1,43,"POLYGON ((-87.11050253327576 33.99445814662209, -87.11047766733684 34.30268881399327, -87.11007344041712 34.3158606126679, -86.57994804434337 34.31011901556528, -86.48039580733027 34.30848951950487, -86.47931237764953 34.2934560390651, -86.4582239374726 34.29199873963178, -86.44867914681492 34.26583412523876, -86.51230321031879 34.26021167742685, -86.52268727821935 34.25047676594444, -86.52098577454413 34.23679360959656, -86.55543369943057 34.20811903768892, -86.54602618947739 34.19242163667975, -86.58917190897675 34.153046992231, -86.59896826004992 34.1287400706921, -86.60976422186802 34.12218654887943, -86.62611471640233 34.13032330574529, -86.63562122387486 34.11327951775122, -86.64823307268725 34.11768166961023, -86.64709618123783 34.10310204435994, -86.67817181856921 34.08795045071025, -86.69229442858361 34.09647630771629, -86.69803188136308 34.09116250837133, -86.67961362859474 34.06342983750868, -86.69562838114949 34.06563860633804, -86.69867249011472 34.04252177899706, -86.71653353863489 34.0393138138551, -86.73798025554855 33.99753577280084, -86.76041886440527 33.98988379813601, -86.77802742003723 33.96164779922621, -86.82147018389871 33.95493073206105, -86.82688696967408 33.94232333839606, -86.84110101381809 33.94765257534478, -86.85318601554943 33.93428614889399, -86.87925629478663 33.93306196763812, -86.88912107899588 33.91964207941864, -86.91467248897412 33.9170331761887, -86.92623100625269 33.9022819759598, -86.91910458356791 33.8834793890229, -86.92666527951526 33.87227583302253, -86.96799449037186 33.86045466926403, -86.99637678388902 33.87244450697493, -86.99810900735962 33.88748959151954, -87.08933566178312 33.89033658611473, -87.08298847545953 33.91658139316078, -87.10880750510547 33.94122063761266, -87.11050253327576 33.99445814662209))",2021-01-06,Cullman,Alabama,7446.0,78.0,76.0,65.28571428571429,1,43,80406,81.19507783711948
Dale,Alabama,1,45,"POLYGON ((-85.7955359415936 31.20499867175126, -85.7908592283256 31.6232568191455, -85.74337279655801 31.62624052460075, -85.41676930856107 31.62530784467478, -85.41646879332832 31.33351045469293, -85.41667445536487 31.2977656674833, -85.48270740670243 31.29559456019061, -85.48384378011147 31.26182003601279, -85.53514402526221 31.26457393874911, -85.60398428930075 31.28116729062029, -85.65769523542657 31.27846451847089, -85.70780435029862 31.20386996534006, -85.7955359415936 31.20499867175126))",2021-01-06,Dale,Alabama,3530.0,64.0,39.0,35.285714285714285,1,45,50251,70.2189295451121
Dallas,Alabama,1,47,"POLYGON ((-87.46832976635281 32.27464998030665, -87.46688805993536 32.31017910730011, -87.42021018561525 32.31115177994452, -87.42220303520826 32.48482647987709, -87.11219828670261 32.48965565243315, -87.07557676792959 32.54948403396767, -87.07466144235683 32.57953933893836, -87.03602536809829 32.59693016219259, -87.04312873798551 32.63125784990349, -87.03212721773895 32.68751185632514, -87.01470132315002 32.70444110558802, -87.0153343685119 32.66664596630162, -86.91238041924936 32.66571509951702, -86.90197314313913 32.58391848980385, -86.90671082976155 32.5389137823494, -86.88183805269991 32.50097369536066, -86.88191415283384 32.48229352136895, -86.86461761293137 32.4627474428581, -86.86392317978276 32.4508801735045, -86.83142085920537 32.43143708142404, -86.84571089987521 32.41034610284918, -86.81445959504612 32.37041088688972, -86.82066986329349 32.34730960076057, -86.84404695412859 32.34603553221471, -86.84792256973078 32.32743933257093, -86.82889422079003 32.31240212224031, -86.86654586288719 32.27271111052274, -86.8327998827351 32.24410911607435, -86.81120811451103 32.2413168265448, -86.80943035528976 32.2298768887125, -86.90699751331579 32.22942303352301, -86.91093275536737 32.05760229655372, -87.16953603362921 32.05321594492675, -87.16970408593313 32.06599102826739, -87.18245316364599 32.07400552760019, -87.18034007687746 32.0908355203235, -87.21999865926634 32.1039540644456, -87.23932472602172 32.12851249459595, -87.25395827927707 32.1278907943187, -87.25067789208798 32.14834463501256, -87.27868636765658 32.15346007669054, -87.28043382151476 32.16853919648905, -87.30035485766304 32.17257504198522, -87.30221669484031 32.1835534576302, -87.31989461608109 32.19073634671796, -87.31900980308755 32.20348475097829, -87.34754465950084 32.20995813194195, -87.36445950724075 32.2052662400904, -87.37241754017056 32.23185777157239, -87.38673084085413 32.24398053844847, -87.41527331246121 32.25089259601806, -87.43089129787792 32.27579427973371, -87.46832976635281 32.27464998030665))",2021-01-06,Dallas,Alabama,2883.0,44.0,16.0,19.857142857142858,1,47,43820,45.31525070091935
DeKalb,Alabama,1,49,"POLYGON ((-85.51185593376687 34.52301486457775, -85.5315173280695 34.51278802193687, -85.53286760035735 34.49737704546174, -85.5490196336166 34.50883615078863, -85.55893041981288 34.50053564135412, -85.56461430721556 34.47662590138556, -85.58040754569768 34.46215345869286, -85.58403906066606 34.43453972990475, -85.62063032588004 34.38302014645105, -85.6357063374362 34.37124457024724, -85.66149444007061 34.36800609252605, -85.66693417503544 34.34817788921644, -85.77570121097503 34.26349434399367, -85.8078599671629 34.2658822511914, -85.8127121925165 34.24557335819987, -85.84217009330443 34.24605011077479, -85.84342882785461 34.20743480993607, -86.10032448956458 34.20569134498891, -86.10682739883072 34.4004804907262, -86.12688556027138 34.40060637454202, -86.1312422799878 34.41573507080628, -86.1117182181937 34.41608215787049, -86.11263401000282 34.433381391583, -86.06082997056858 34.48278037668247, -86.00482897507554 34.48747988372783, -85.95876912294588 34.50654522075273, -85.93524723982057 34.53264865457517, -85.78351046270357 34.62337529641006, -85.69616066717921 34.74011352350547, -85.66725199281737 34.74734951173365, -85.64183750091536 34.77423886463834, -85.62709676510242 34.82238750744202, -85.60723654689644 34.84945232062829, -85.5830580475713 34.86232267159745, -85.53469260486258 34.62248841125494, -85.52583411411932 34.58468560497072, -85.51185593376687 34.52301486457775))",2021-01-06,DeKalb,Alabama,7169.0,62.0,99.0,51.0,1,49,71109,71.72087921360165
Elmore,Alabama,1,51,"POLYGON ((-85.88218342975536 32.50128426057707, -85.86586360321239 32.48936384027901, -85.88347987764624 32.46075060435406, -85.92483975649418 32.45978145438433, -85.94431025291151 32.44990921039339, -85.9727229553998 32.45900294327971, -85.98023790838033 32.44875315144937, -85.99011077401975 32.45908676221551, -86.00269148860444 32.43257920508145, -86.0188128020683 32.42441214285252, -86.03300394882687 32.42302358737953, -86.04273917113352 32.41146921442411, -86.05737287980098 32.41236941321736, -86.08078079403954 32.42402288730021, -86.1261543980588 32.43039690811624, -86.1252694814572 32.43857920073276, -86.14507592707024 32.43278481531396, -86.16894930060312 32.44670797977655, -86.17908134185183 32.43834639337954, -86.18925933328352 32.44183290884155, -86.18481910545553 32.4572018722407, -86.25714868237421 32.50989264141793, -86.26380917952831 32.49321904508967, -86.29034476264771 32.48258015311914, -86.29979034856987 32.49104850764142, -86.30812178501593 32.48672654843546, -86.3218699554333 32.45566049485137, -86.30414603220551 32.4232517323692, -86.30970035770557 32.42021912390071, -86.31854315182487 32.43003790612296, -86.34276723870472 32.4357330350022, -86.36473282487735 32.42996149516479, -86.39227573754354 32.4343673251106, -86.39448813265567 32.41938357654868, -86.40603173037088 32.41605340567769, -86.41370950344735 32.70885408449126, -86.41633441412549 32.75357640812676, -86.37524148149274 32.757921057502, -86.33321773387945 32.75812692675471, -86.33639938256938 32.77415970711517, -86.31457112890529 32.77400704061095, -86.31582986345546 32.75627301559547, -86.0054263792583 32.75445023866394, -86.00568571027969 32.74853763642715, -85.98162962389974 32.74961723260896, -85.98056158001872 32.76143482188874, -85.95970993610605 32.76397544739471, -85.95805417539765 32.75207388376701, -85.88722100996206 32.74985024717834, -85.91277195370394 32.67956641177691, -85.89466675274591 32.65802934861848, -85.89495613011019 32.59149151511259, -85.88454906121612 32.55697339575272, -85.88218342975536 32.50128426057707))",2021-01-06,Elmore,Alabama,7059.0,86.0,101.0,105.42857142857143,1,51,79303,132.94398878803
Escambia,Alabama,1,53,"POLYGON ((-87.16311761675139 31.00315723490963, -87.59858024827001 31.00263075045686, -87.61529699736313 31.00675999863612, -87.61234017820435 31.24925859253077, -87.5510818497693 31.23678702905718, -87.49595064409836 31.25864253164601, -87.48440714999123 31.27076322636051, -87.42494916733865 31.27149920634876, -86.76367376400695 31.26954914689233, -86.77346203364998 31.24923471086859, -86.76805918316121 31.20296805701351, -86.74240079784155 31.20233475263143, -86.72457782529037 31.19138519183641, -86.71462911853722 31.20072898282109, -86.70231493573542 31.20087781582638, -86.70185248107539 30.99809240577818, -86.7793616848769 30.99819181772985, -87.16311761675139 31.00315723490963))",2021-01-06,Escambia,Alabama,2836.0,34.0,17.0,28.428571428571427,1,53,38319,74.18923100438798
Etowah,Alabama,1,55,"POLYGON ((-86.30289035409366 34.10503847935399, -86.19116976264976 34.18694258244899, -86.10127815012652 34.19662014685974, -86.10032448956458 34.20569134498891, -85.84342882785461 34.20743480993607, -85.84179575731548 34.12415422170926, -85.82219538817129 34.12762944389067, -85.80708886403592 34.14170164857471, -85.79401171134133 34.13628113290851, -85.79005186237102 34.10295300413848, -85.73610272127188 34.00159177006834, -85.7348283419018 33.97062046607238, -85.73662879129233 33.944741758173, -85.8210120284985 33.95291581394726, -85.84271823184568 33.96270403178624, -85.84648718293069 33.9532703089891, -85.8800420579813 33.95841978592098, -85.87844737423541 33.94517525437499, -85.8955910404175 33.94570909500136, -85.89784917849643 33.90893185328581, -85.92842848132599 33.90624218755838, -85.92927547737074 33.92400708778137, -85.95299587357518 33.92610111066338, -85.95124095993529 33.91604185409008, -85.96774375834555 33.91836479902235, -85.9696357972778 33.90113772833677, -85.98347586806113 33.9011032268465, -85.98462783448603 33.88794261784439, -85.99466072280326 33.8864280749475, -85.99324149933892 33.86864411083799, -86.01821317031184 33.86712578624622, -86.01815209334936 33.85620057334973, -86.05259214402179 33.8531412339969, -86.06418920350569 33.86622558745297, -86.09245690648763 33.86524519600668, -86.1120651498458 33.89811620593272, -86.13799058498874 33.90024094861012, -86.14777947628023 33.91735736586747, -86.16148988155287 33.92048156387767, -86.17428490944869 33.95815133738864, -86.20207964155058 33.9821417362466, -86.22208444483063 33.98089051328214, -86.25494509394879 33.96362531482353, -86.26924311244072 33.96629943933913, -86.2674960212108 33.98171445652935, -86.27791816508034 33.98428176111562, -86.32616036597925 33.94285842231938, -86.32532860032208 33.92236609122421, -86.33942054234515 33.91638085972414, -86.37106084370636 33.92816058025109, -86.33890208751849 33.97004171134382, -86.3327605114274 34.05310586229387, -86.30289035409366 34.10503847935399))",2021-01-06,Etowah,Alabama,10599.0,105.0,134.0,94.57142857142857,1,55,104430,90.55963666707706
Fayette,Alabama,1,57,"POLYGON ((-87.8341308325917 33.52871610585818, -87.94203740343629 33.5311354063038, -87.94968103765076 33.925077255628, -87.63881877688037 33.91458388120424, -87.63816910242183 33.87228743712737, -87.52701996133693 33.86998863287747, -87.52649663693057 33.6935239227931, -87.41843128670511 33.68889606073428, -87.4189261188898 33.6079337550762, -87.63315105233798 33.61888585426915, -87.63616428609572 33.58481739397158, -87.66592011191443 33.58529409474245, -87.67114558537216 33.52669383157079, -87.8341308325917 33.52871610585818))",2021-01-06,Fayette,Alabama,1499.0,21.0,12.0,11.857142857142858,1,57,17241,68.77294157614325
Franklin,Alabama,1,59,"POLYGON ((-87.53412669848672 34.31334578557356, -87.6337314647958 34.31271574484596, -88.16761332718107 34.32414749764003, -88.15125640894587 34.4652732533597, -88.1364016006381 34.58049730018649, -87.53045985316345 34.56775796163306, -87.53412669848672 34.31334578557356))",2021-01-06,Franklin,Alabama,3383.0,39.0,28.0,21.428571428571427,1,59,31704,67.58948848275116
